id,name,age,age_bucket,score,score_category,rating,balance,is_active,birth_date,days_since_birth,created_at,tag_count,tags_str,street,city,zip_code,category_id,byte_flag,high_value
255,user_00255,64,senior,68.56,high,4.69,25792.0,true,1980-08-13,16680,2023-03-21 01:28:57,4,"food, electronics, toys, clothing",Maple Dr,Chicago,91685,67,107,false
256,user_00256,20,young,87.78,high,3.13,35142.99,true,2003-04-07,8408,2025-08-10 15:52:36,2,"electronics, toys",Maple Dr,Los Angeles,33255,87,110,true
257,user_00257,78,senior,80.23,high,4.16,12874.19,true,1998-03-04,10268,2021-02-19 23:02:52,3,"beauty, toys, clothing",Washington St,Philadelphia,15693,11,72,false
258,user_00258,65,senior,78.94,high,3.31,-2930.28,true,1993-08-23,11922,2025-07-26 14:29:47,2,"books, sports",Washington St,Phoenix,34775,47,27,false
260,user_00260,65,senior,22.98,low,4.13,46954.71,true,1979-03-29,17183,2024-04-28 08:50:31,4,"books, toys, home, beauty",Pine Rd,Philadelphia,62183,90,13,false
261,user_00261,70,senior,14.53,low,4.7,16122.65,true,1983-08-08,15590,2021-11-20 00:23:17,3,"clothing, home, electronics",Maple Dr,San Antonio,93345,93,98,false
263,user_00263,67,senior,39.94,medium,3.68,14327.06,true,1961-05-18,23707,2026-04-08 13:09:02,1,clothing,Cedar Ln,New York,30636,71,72,false
265,user_00265,34,middle,69.42,high,4.86,23790.12,true,1990-06-22,13080,2023-11-26 14:13:07,4,"electronics, sports, beauty, food",Elm Blvd,Los Angeles,77277,9,97,false
266,user_00266,52,senior,0.97,low,4.33,4895.46,true,1995-10-16,11138,2025-09-24 02:33:26,3,"clothing, home, beauty",Cedar Ln,Houston,51383,61,80,false
267,user_00267,61,senior,93.03,high,1.76,34226.73,true,1981-09-18,16279,2022-04-04 14:03:33,2,"sports, clothing",Elm Blvd,Houston,85197,32,91,true
268,user_00268,79,senior,66.34,medium,3.46,35854.65,true,2003-04-08,8407,2023-02-27 06:25:11,3,"beauty, home, food",Maple Dr,Los Angeles,25712,63,46,false
271,user_00271,29,young,57.14,medium,4.92,31160.71,true,1984-03-20,15365,2022-01-02 14:54:28,4,"toys, clothing, beauty, books",Washington St,Philadelphia,57851,61,2,false
275,user_00275,38,middle,65.3,medium,3.84,26323.1,false,1984-05-02,15322,2023-10-14 06:01:40,3,"beauty, sports, clothing",Oak Ave,Los Angeles,31233,24,5,false
276,user_00276,65,senior,8.01,low,1.67,-3819.44,true,2002-06-14,8705,2024-08-30 22:11:02,1,electronics,Maple Dr,Houston,96772,99,101,false
277,user_00277,77,senior,88.55,high,2.24,4843.79,false,1999-10-04,9689,2025-04-30 09:47:09,2,"food, home",Oak Ave,Los Angeles,44400,22,7,false
278,user_00278,77,senior,27.24,low,2.78,48172.54,true,2000-12-16,9250,2025-05-14 14:18:49,4,"home, food, sports, beauty",Main St,Philadelphia,52624,30,22,false
279,user_00279,37,middle,1.06,low,3.09,35497.61,true,1990-11-07,12942,2022-06-09 22:32:35,4,"electronics, books, sports, toys",Park Ave,Phoenix,57943,39,2,false
281,user_00281,30,young,85.35,high,1.73,7375.72,false,2000-08-14,9374,2022-04-25 11:47:28,4,"sports, food, electronics, clothing",Pine Rd,Phoenix,94994,7,5,false
282,user_00282,46,middle,72.71,high,1.93,-958.98,false,1979-06-26,17094,2022-11-28 06:52:13,4,"home, toys, sports, food",Maple Dr,Los Angeles,46977,60,8,false
285,user_00285,31,middle,97.33,high,1.94,16049.7,true,1975-01-06,18726,2022-05-07 19:30:40,1,toys,Pine Rd,Houston,57241,32,2,false
287,user_00287,69,senior,89.18,high,3.93,-8718.83,false,1992-02-18,12474,2026-02-28 15:06:59,2,"home, electronics",Park Ave,Houston,51515,63,112,false
288,user_00288,38,middle,73.24,high,2.1,39880.98,true,1966-03-06,21954,2024-07-08 04:28:38,2,"beauty, food",Pine Rd,Dallas,34874,34,93,true
289,user_00289,74,senior,1.87,low,4.43,36560.99,true,1988-10-08,13702,2026-02-18 01:55:20,1,toys,Park Ave,New York,93627,25,127,false
290,user_00290,25,young,9.63,low,3.64,-7373.36,true,1976-01-10,18357,2020-04-07 03:56:24,2,"clothing, sports",Maple Dr,Phoenix,52283,25,25,false
291,user_00291,62,senior,59.03,medium,1.2,3243.37,true,1961-03-04,23782,2021-10-10 12:38:24,4,"clothing, sports, books, electronics",Main St,San Antonio,96235,47,106,false
292,user_00292,64,senior,7.04,low,2.22,46676.21,true,1969-01-29,20894,2026-03-03 00:44:18,2,"toys, clothing",Elm Blvd,New York,90862,25,63,false
293,user_00293,47,middle,70.26,high,2.71,-3753.86,true,1996-01-10,11052,2024-04-17 00:37:17,3,"food, home, toys",Maple Dr,San Antonio,23829,57,90,false
294,user_00294,45,middle,82.62,high,2.29,4443.35,true,1993-08-25,11920,2024-09-05 12:46:16,3,"books, sports, toys",Elm Blvd,Philadelphia,58722,51,0,false
295,user_00295,26,young,99.34,high,2.21,8020.04,true,1979-04-10,17171,2022-09-05 08:59:40,1,home,Main St,Phoenix,88087,71,39,false
298,user_00298,52,senior,56.49,medium,2.31,31866.12,true,1964-07-13,22555,2025-09-23 21:53:02,4,"beauty, toys, home, books",Main St,Phoenix,78731,65,23,false
300,user_00300,30,young,56.12,medium,4.99,21454.87,true,1966-06-05,21863,2022-04-07 05:34:02,4,"books, beauty, home, electronics",Park Ave,Houston,73944,15,105,false
303,user_00303,52,senior,52.33,medium,2.03,18981.58,true,1961-08-25,23608,2023-03-16 01:49:42,1,home,Main St,Philadelphia,37395,22,15,false
304,user_00304,59,senior,94.52,high,1.27,29622.37,false,1969-09-05,20675,2020-02-29 06:34:59,3,"toys, clothing, sports",Pine Rd,Houston,90997,66,25,false
305,user_00305,50,middle,96.68,high,3.24,32748.15,true,1982-03-12,16104,2024-07-02 20:04:15,3,"books, sports, toys",Elm Blvd,Dallas,88263,96,40,true
306,user_00306,37,middle,23.62,low,4.91,20075.09,true,1983-02-12,15767,2023-04-17 21:31:52,1,home,Main St,Philadelphia,99694,29,38,false
307,user_00307,64,senior,38.22,medium,4.84,26746.9,true,1997-06-10,10535,2022-01-16 18:36:03,2,"toys, food",Elm Blvd,San Antonio,96105,78,84,false
308,user_00308,61,senior,80.01,high,4.45,8539.9,true,1998-08-01,10118,2021-03-26 23:20:49,2,"books, electronics",Park Ave,Chicago,37100,72,30,false
309,user_00309,74,senior,97.29,high,4.84,8200.89,false,1973-08-19,19231,2021-08-06 21:20:43,1,food,Maple Dr,Philadelphia,29073,24,6,false
310,user_00310,61,senior,2.61,low,1.32,36789.57,true,2005-01-24,7750,2025-02-21 18:34:36,4,"books, clothing, sports, beauty",Pine Rd,Houston,88166,61,35,false
311,user_00311,66,senior,96.88,high,4.7,47011.88,true,1978-03-13,17564,2021-09-27 13:15:22,1,food,Maple Dr,Houston,39658,57,125,true
312,user_00312,20,young,60.79,medium,4.3,33212.05,false,1963-06-15,22949,2024-06-05 14:24:37,1,beauty,Elm Blvd,Dallas,42346,59,10,false
313,user_00313,58,senior,96.26,high,1.76,16373.23,false,1985-08-25,14842,2023-12-04 08:32:17,2,"toys, food",Cedar Ln,San Antonio,15144,79,13,false
314,user_00314,50,middle,11.32,low,4.11,46270.55,true,1995-04-07,11330,2023-07-08 21:13:00,3,"beauty, electronics, clothing",Maple Dr,Dallas,94685,59,51,false
315,user_00315,76,senior,71.15,high,1.66,33995.74,true,1970-03-29,20470,2026-01-03 04:04:49,4,"books, electronics, home, sports",Park Ave,Los Angeles,42778,94,40,true
316,user_00316,54,senior,87.13,high,4.45,-272.55,true,1976-01-18,18349,2026-01-21 06:06:32,1,toys,Washington St,San Antonio,15754,40,79,false
318,user_00318,56,senior,60.01,medium,1.98,22840.5,true,1964-05-21,22608,2021-07-28 06:40:06,2,"electronics, books",Cedar Ln,Dallas,69472,45,9,false
319,user_00319,76,senior,8.77,low,1.44,49624.11,true,1985-07-06,14892,2025-03-13 14:09:17,2,"beauty, books",Maple Dr,New York,97424,75,92,false
321,user_00321,54,senior,72.97,high,3.52,49231.36,false,1985-10-06,14800,2023-08-19 19:25:28,3,"home, beauty, toys",Cedar Ln,Houston,90223,80,90,true
322,user_00322,69,senior,17.99,low,3.44,32515.22,true,1960-02-21,24159,2021-01-02 06:09:47,1,beauty,Maple Dr,Dallas,78118,81,30,false
323,user_00323,40,middle,56.04,medium,3.55,-9322.16,true,1985-04-07,14982,2022-03-01 10:44:42,1,home,Cedar Ln,San Antonio,64269,39,82,false
324,user_00324,64,senior,56.89,medium,4.84,39922.57,true,1989-08-26,13380,2022-11-15 22:23:52,4,"beauty, toys, electronics, clothing",Main St,Los Angeles,99893,62,39,false
325,user_00325,71,senior,52.11,medium,3.26,30691.86,true,1978-09-07,17386,2024-11-28 21:53:18,3,"books, electronics, clothing",Park Ave,Philadelphia,70616,36,7,false
327,user_00327,51,senior,30.23,low,1.45,37096.64,true,1968-04-22,21176,2023-10-10 18:11:41,1,beauty,Park Ave,Houston,58704,65,39,false
328,user_00328,38,middle,14.33,low,4.49,39328.31,true,1978-05-29,17487,2026-03-01 03:54:09,1,beauty,Cedar Ln,Philadelphia,73369,50,29,false
329,user_00329,47,middle,88.92,high,1.41,35970.81,false,1962-01-06,23474,2024-11-29 09:58:56,3,"sports, food, clothing",Main St,Phoenix,15771,25,73,true
330,user_00330,28,young,27.36,low,1.06,27376.7,true,1978-07-14,17441,2024-08-12 13:52:23,3,"books, food, clothing",Pine Rd,Philadelphia,67817,91,72,false
331,user_00331,52,senior,44.36,medium,1.52,18244.13,true,1969-07-03,20739,2023-04-06 19:15:44,1,clothing,Cedar Ln,Chicago,19337,55,100,false
332,user_00332,70,senior,19.81,low,4.03,38557.99,true,2001-10-11,8951,2024-10-30 01:26:20,2,"clothing, toys",Maple Dr,Dallas,90781,90,119,false
334,user_00334,48,middle,46.12,medium,1.68,36076.49,true,2005-07-27,7566,2020-11-15 19:10:54,4,"clothing, food, home, electronics",Park Ave,New York,18567,39,118,false
336,user_00336,24,young,82.2,high,1.7,47353.01,true,1969-10-03,20647,2025-10-30 19:13:54,4,"books, sports, beauty, electronics",Park Ave,Los Angeles,87616,12,55,true
339,user_00339,31,middle,66.25,medium,2.9,1293.61,false,1992-04-27,12405,2023-07-20 07:20:00,2,"home, toys",Elm Blvd,San Antonio,63219,86,32,false
340,user_00340,74,senior,48.67,medium,2.75,49413.06,true,1972-04-23,19714,2025-06-18 09:06:04,4,"beauty, toys, books, home",Maple Dr,New York,19403,55,46,false
341,user_00341,32,middle,18.58,low,3.42,24676.31,true,2005-01-04,7770,2022-04-16 12:46:06,4,"books, electronics, toys, home",Park Ave,San Antonio,82358,62,94,false
343,user_00343,52,senior,77.85,high,2.88,20759.79,false,1989-09-28,13347,2023-08-01 01:14:11,3,"home, food, clothing",Oak Ave,Phoenix,90352,5,77,false
344,user_00344,54,senior,5.16,low,4.96,38533.75,true,1985-09-24,14812,2024-02-15 02:20:22,1,food,Pine Rd,New York,92483,65,19,false
345,user_00345,18,young,74.14,high,3.42,44607.89,true,2000-01-26,9575,2023-02-22 19:48:46,2,"home, toys",Pine Rd,Phoenix,27372,90,60,true
346,user_00346,80,senior,8.44,low,1.58,46036.51,true,2004-06-29,7959,2023-07-06 23:37:31,4,"sports, books, beauty, clothing",Park Ave,Chicago,79125,27,88,false
347,user_00347,47,middle,39.87,medium,2.21,34769.03,true,1994-01-27,11765,2025-10-24 14:11:47,4,"beauty, food, clothing, home",Main St,Phoenix,25203,56,3,false
349,user_00349,39,middle,67.77,high,4.97,8796.19,true,1960-10-04,23933,2020-07-30 02:51:55,1,toys,Park Ave,Houston,98065,13,26,false
350,user_00350,20,young,2.37,low,1.37,46310.33,true,1970-12-04,20220,2026-01-08 21:54:22,1,clothing,Park Ave,Philadelphia,38759,78,33,false
351,user_00351,47,middle,66.05,medium,1.3,17206.63,false,1998-04-22,10219,2025-11-20 15:46:30,3,"home, clothing, electronics",Washington St,Chicago,24528,36,15,false
352,user_00352,79,senior,81.28,high,1.71,-5836.09,true,1995-03-23,11345,2021-07-08 09:36:44,4,"clothing, beauty, home, sports",Washington St,San Antonio,53601,28,27,false
354,user_00354,50,middle,70.76,high,4.08,18688.37,false,1966-04-16,21913,2024-08-05 02:54:58,2,"electronics, sports",Pine Rd,Chicago,53231,89,123,false
355,user_00355,58,senior,99.7,high,3.59,11921.32,false,1967-03-21,21574,2023-11-29 01:11:39,3,"sports, clothing, home",Oak Ave,Philadelphia,53704,6,98,false
356,user_00356,62,senior,35.93,medium,1.34,27967.48,true,1972-07-21,19625,2020-04-20 21:51:27,2,"electronics, books",Cedar Ln,Phoenix,61131,76,61,false
357,user_00357,52,senior,96.5,high,4.25,47994.45,true,1963-04-28,22997,2022-11-20 02:55:52,1,books,Park Ave,San Antonio,18256,93,10,true
358,user_00358,78,senior,67.81,high,4.5,-1062.78,true,1966-06-18,21850,2020-04-24 13:47:53,2,"beauty, books",Washington St,Los Angeles,37745,3,120,false
359,user_00359,29,young,63.27,medium,4.62,39244.35,true,2000-12-04,9262,2025-03-14 00:18:21,2,"clothing, toys",Main St,Houston,95037,14,29,false
360,user_00360,39,middle,81.15,high,4.93,30703.87,false,1970-11-02,20252,2025-10-26 09:19:37,2,"books, toys",Park Ave,Houston,18271,28,11,true
361,user_00361,27,young,75.76,high,1.67,12195.64,true,1999-05-10,9836,2022-01-26 23:27:30,1,food,Maple Dr,Philadelphia,18286,13,96,false
363,user_00363,29,young,71.72,high,3.45,-4718.73,false,1991-03-17,12812,2023-07-25 02:56:17,1,sports,Washington St,Houston,32878,25,30,false
364,user_00364,58,senior,65.93,medium,2.11,1623.14,true,2002-07-24,8665,2024-03-25 17:23:43,2,"food, books",Oak Ave,Philadelphia,80742,6,13,false
365,user_00365,57,senior,80.52,high,4.03,-7400.95,true,1975-10-12,18447,2021-05-06 00:44:05,1,beauty,Elm Blvd,Phoenix,37471,66,29,false
366,user_00366,30,young,74.71,high,4.59,3803.79,true,1989-04-04,13524,2021-12-08 16:39:42,1,sports,Oak Ave,Houston,68303,95,105,false
369,user_00369,73,senior,99.57,high,3.37,40219.34,false,1961-04-20,23735,2026-03-18 02:04:09,4,"sports, clothing, food, beauty",Maple Dr,Houston,21334,75,56,true
370,user_00370,48,middle,73.35,high,3.02,15541.86,false,2002-12-30,8506,2025-12-04 10:15:01,1,beauty,Maple Dr,New York,64758,64,61,false
372,user_00372,18,young,86.04,high,1.28,43606.07,false,1962-12-07,23139,2022-07-10 11:21:07,4,"home, books, beauty, toys",Maple Dr,Philadelphia,92157,74,53,true
374,user_00374,55,senior,87.11,high,3.81,35190.41,true,1988-09-30,13710,2022-12-31 20:05:17,3,"toys, food, electronics",Cedar Ln,Los Angeles,95070,9,95,true
376,user_00376,28,young,27.59,low,3.79,19779.72,true,1962-01-13,23467,2022-06-29 20:17:53,4,"food, sports, beauty, toys",Oak Ave,San Antonio,33437,57,5,false
377,user_00377,71,senior,94.74,high,3.58,14701.5,false,1989-04-10,13518,2024-02-19 09:51:05,4,"beauty, food, home, clothing",Pine Rd,Houston,18250,40,43,false
378,user_00378,72,senior,4.73,low,2.41,17355.59,true,1974-06-04,18942,2026-01-20 12:33:45,3,"food, clothing, books",Pine Rd,Houston,73470,89,39,false
379,user_00379,54,senior,12.65,low,2.04,1069.79,true,1988-06-07,13825,2022-12-04 07:05:30,2,"books, sports",Maple Dr,Houston,25324,70,41,false
380,user_00380,27,young,94.78,high,4.71,-636.8,false,1986-07-07,14526,2024-01-12 09:20:26,3,"food, toys, home",Pine Rd,Los Angeles,13266,94,113,false
381,user_00381,61,senior,55.1,medium,2.23,14097.8,true,2000-01-04,9597,2023-01-15 09:11:40,1,books,Elm Blvd,Los Angeles,72781,8,49,false
382,user_00382,52,senior,84.95,high,3.71,47457.42,false,1977-06-11,17839,2024-03-03 19:44:53,3,"electronics, books, food",Cedar Ln,Phoenix,35652,51,37,true
383,user_00383,40,middle,35.14,medium,4.91,42458.1,true,1979-05-08,17143,2026-03-11 08:40:47,4,"toys, beauty, sports, food",Washington St,Philadelphia,60608,21,108,false
384,user_00384,37,middle,47.46,medium,4.47,49198.3,true,1993-09-17,11897,2020-10-01 19:10:55,1,toys,Washington St,Chicago,86962,82,69,false
385,user_00385,66,senior,91.49,high,1.8,39937.02,false,2004-01-05,8135,2020-05-11 05:06:50,3,"home, sports, beauty",Washington St,Chicago,82851,95,118,true
386,user_00386,37,middle,95.6,high,4.34,18352.47,false,1997-06-04,10541,2021-07-11 06:58:07,4,"sports, electronics, toys, food",Cedar Ln,New York,10320,64,17,false
387,user_00387,61,senior,47.6,medium,3.78,-2824.98,true,1983-04-14,15706,2021-05-20 22:46:11,1,food,Elm Blvd,Dallas,84130,41,118,false
389,user_00389,69,senior,30.11,low,3.74,31300.8,true,1991-07-19,12688,2021-03-22 12:21:16,1,food,Oak Ave,Chicago,81265,67,72,false
390,user_00390,31,middle,15.46,low,1.88,1305.01,true,1997-06-10,10535,2023-12-01 16:43:27,1,clothing,Elm Blvd,Dallas,64000,17,4,false
391,user_00391,74,senior,98.76,high,3.09,48206.69,true,1987-05-02,14227,2020-03-30 08:27:58,1,sports,Park Ave,Philadelphia,50838,17,36,true
392,user_00392,80,senior,7.86,low,3.76,37041.78,true,1961-09-08,23594,2024-02-13 12:39:43,4,"electronics, clothing, beauty, books",Cedar Ln,Phoenix,26429,85,15,false
393,user_00393,37,middle,66.76,high,4.02,36942.25,true,1977-12-11,17656,2021-07-28 02:19:53,3,"electronics, beauty, clothing",Park Ave,Los Angeles,43162,96,71,true
394,user_00394,33,middle,50.49,medium,1.27,39175.19,true,1979-06-20,17100,2026-02-01 22:47:02,2,"home, clothing",Elm Blvd,Philadelphia,31044,97,1,false
396,user_00396,41,middle,70.47,high,3.23,-7563.49,false,2004-04-16,8033,2020-12-25 12:54:10,4,"home, sports, beauty, food",Oak Ave,Dallas,24459,88,113,false
397,user_00397,75,senior,84.11,high,2.9,30747.87,true,1961-02-22,23792,2025-09-25 12:55:55,4,"clothing, sports, toys, home",Cedar Ln,San Antonio,48088,85,21,true
398,user_00398,80,senior,10.17,low,4.7,48671.2,true,1992-08-18,12292,2021-09-10 12:57:25,3,"sports, home, beauty",Oak Ave,Chicago,61748,16,59,false
399,user_00399,35,middle,75.63,high,4.2,46593.5,false,2002-09-08,8619,2025-09-02 07:02:27,4,"beauty, home, food, clothing",Washington St,Dallas,46505,99,116,true
400,user_00400,58,senior,94.24,high,1.12,34267.9,true,2004-09-08,7888,2025-10-07 19:21:20,1,food,Oak Ave,Los Angeles,42858,49,83,true
401,user_00401,60,senior,75.16,high,4.07,37563.88,true,1986-05-03,14591,2025-08-19 01:14:59,4,"beauty, home, food, toys",Maple Dr,Phoenix,91522,44,4,true
404,user_00404,75,senior,62.52,medium,2.52,15688.89,false,1996-12-15,10712,2022-12-27 08:32:04,1,sports,Maple Dr,Philadelphia,55727,32,60,false
406,user_00406,24,young,80.83,high,1.4,30506.68,false,2004-07-24,7934,2024-04-11 01:08:17,3,"food, home, beauty",Elm Blvd,San Antonio,84757,47,111,true
408,user_00408,40,middle,79.57,high,3.61,8110.82,false,1998-11-02,10025,2025-08-23 06:55:00,3,"sports, beauty, toys",Pine Rd,Los Angeles,84242,33,116,false
410,user_00410,38,middle,86.02,high,4.64,28035.65,false,1983-12-12,15464,2022-06-10 19:35:47,2,"home, books",Cedar Ln,Chicago,99824,77,60,false
412,user_00412,29,young,64.43,medium,1.17,33348.44,true,1964-12-17,22398,2020-09-17 18:14:25,3,"home, toys, electronics",Maple Dr,New York,43868,53,93,false
413,user_00413,54,senior,73.45,high,4.73,21317.45,false,2004-07-15,7943,2020-10-07 09:26:14,2,"clothing, toys",Oak Ave,San Antonio,28423,41,84,false
415,user_00415,41,middle,82.14,high,1.08,48008.31,true,1964-11-26,22419,2025-11-15 21:00:59,2,"home, beauty",Cedar Ln,Phoenix,28993,50,79,true
418,user_00418,59,senior,64.16,medium,3.52,37461.16,true,1960-04-10,24110,2023-05-29 19:30:46,2,"home, food",Washington St,Philadelphia,69409,74,21,false
420,user_00420,43,middle,87.64,high,4.78,43060.49,true,1961-11-10,23531,2020-03-12 08:46:26,2,"clothing, sports",Pine Rd,Houston,21062,26,67,true
421,user_00421,27,young,8.91,low,2.47,46834.61,true,1961-04-07,23748,2026-02-10 13:27:49,4,"beauty, toys, books, sports",Maple Dr,New York,62564,16,57,false
423,user_00423,55,senior,68.43,high,2.83,-9380.79,true,1988-12-31,13618,2025-11-23 03:34:54,4,"sports, books, beauty, toys",Pine Rd,Phoenix,40865,95,65,false
424,user_00424,39,middle,93.11,high,2.88,11258.1,true,1960-06-24,24035,2022-02-27 02:01:41,4,"home, sports, books, food",Oak Ave,Los Angeles,83007,17,10,false
427,user_00427,47,middle,43.64,medium,4.98,45632.38,true,1999-08-11,9743,2023-01-12 16:03:58,4,"beauty, sports, electronics, clothing",Main St,Dallas,44108,16,89,false
428,user_00428,65,senior,50.87,medium,2.09,43453.67,true,1960-05-15,24075,2024-06-22 06:33:05,2,"toys, electronics",Oak Ave,Houston,47239,32,127,false
430,user_00430,59,senior,62.24,medium,2.81,46845.1,true,1978-12-18,17284,2020-05-31 06:00:41,3,"books, toys, electronics",Park Ave,Phoenix,87883,96,18,false
431,user_00431,79,senior,77.09,high,2.6,-8769.28,true,1974-08-14,18871,2023-04-22 00:52:33,4,"home, books, toys, clothing",Washington St,Los Angeles,62279,16,76,false
433,user_00433,39,middle,97.33,high,3.71,28856.64,true,2004-06-08,7980,2024-06-26 04:45:01,1,home,Washington St,San Antonio,22182,60,111,false
434,user_00434,61,senior,90.29,high,4.37,21385.52,false,1964-04-12,22647,2024-09-07 21:06:55,1,electronics,Oak Ave,Dallas,49373,66,27,false
435,user_00435,54,senior,81.28,high,2.42,25134.07,true,1970-03-22,20477,2025-08-17 10:51:19,4,"food, toys, clothing, sports",Washington St,San Antonio,22384,6,21,false
436,user_00436,60,senior,44.99,medium,4.23,10480.06,true,1978-12-08,17294,2021-07-29 01:06:59,1,home,Washington St,Phoenix,51149,87,27,false
